user_id,question_id,topic_id,correct,response_time,fsrs_rating,theta_before,theta_after,posterior_sd,created_at
2214b48b-0206-476d-8184-337281da959c,246,9,true,8.149,4,0.225823755514159,0.30341112789886,0.281007041042481,2026-06-04 09:14:19.717248
2214b48b-0206-476d-8184-337281da959c,248,9,true,2.807,3,0.30341112789886,0.367497127042441,0.277338922608562,2026-06-04 09:14:28.151557
2214b48b-0206-476d-8184-337281da959c,247,9,false,4.896,1,0.367497127042441,0.326039690220007,0.273843762833586,2026-06-04 09:14:35.279416
2214b48b-0206-476d-8184-337281da959c,249,9,true,2.544,3,0.326039690220007,0.38648082035827,0.270405587025611,2026-06-04 09:14:44.339811
2214b48b-0206-476d-8184-337281da959c,240,9,false,7.719,1,0.38648082035827,0.349527779766684,0.267672709731425,2026-06-04 09:16:21.932093
2214b48b-0206-476d-8184-337281da959c,238,9,true,11.232,3,0.349527779766684,0.387322568116742,0.265136278222953,2026-06-04 09:16:37.172908
2214b48b-0206-476d-8184-337281da959c,244,9,true,2.615,3,0.387322568116742,0.427485211198791,0.262278820432093,2026-06-04 09:16:43.359721
2214b48b-0206-476d-8184-337281da959c,243,9,true,3.594,3,0.427485211198791,0.466004749591809,0.25959587675764,2026-06-04 09:16:50.705439
2214b48b-0206-476d-8184-337281da959c,241,9,true,6.584,4,0.466004749591809,0.512595064799618,0.257268614593765,2026-06-04 09:17:09.274608
2214b48b-0206-476d-8184-337281da959c,247,9,false,22.504,1,0.512595064799618,0.47350917294823,0.254216232165865,2026-06-04 09:17:34.805792
2214b48b-0206-476d-8184-337281da959c,240,9,false,4.701,1,0.47350917294823,0.439138640634473,0.251798301993727,2026-06-04 09:17:45.093647
2214b48b-0206-476d-8184-337281da959c,234,9,true,3.966,3,0.439138640634473,0.456907697198929,0.250180916354436,2026-06-04 09:25:27.264957
2214b48b-0206-476d-8184-337281da959c,240,9,false,1.989,1,0.456907697198929,0.423902795466637,0.247885500668982,2026-06-04 09:25:38.858569
2214b48b-0206-476d-8184-337281da959c,239,9,true,1.908,3,0.423902795466637,0.447951889962705,0.246064082373598,2026-06-04 09:25:44.350144
2214b48b-0206-476d-8184-337281da959c,242,9,true,15.557,3,0.447951889962705,0.490200644776146,0.244053020373084,2026-06-04 09:26:07.613505
2214b48b-0206-476d-8184-337281da959c,247,9,true,7.712,4,0.490200644776146,0.544180085872561,0.242315543411425,2026-06-04 09:26:17.618397
2214b48b-0206-476d-8184-337281da959c,240,9,true,2.524,4,0.544180085872561,0.562941460494507,0.241595065010778,2026-06-04 09:27:25.675671
2214b48b-0206-476d-8184-337281da959c,243,9,false,2.092,2,0.562941460494507,0.530318901177263,0.239407168064034,2026-06-04 09:27:31.7547
2214b48b-0206-476d-8184-337281da959c,211,10,true,2.934,4,0,0.21265513648086,0.960302260616898,2026-06-04 09:06:39.523284
2214b48b-0206-476d-8184-337281da959c,220,10,true,8.832,3,0.21265513648086,0.475817457705493,0.934737100728762,2026-06-04 09:06:50.387287
2214b48b-0206-476d-8184-337281da959c,217,10,false,2.035,1,0.475817457705493,0.0873552821175652,0.861464372225168,2026-06-04 09:06:54.351714
2214b48b-0206-476d-8184-337281da959c,219,10,true,4.607,4,0.0873552821175652,0.309148256438457,0.837091737530654,2026-06-04 09:07:00.885609
2214b48b-0206-476d-8184-337281da959c,218,10,false,3.44,1,0.309148256438457,0.014098386096328,0.792850588639895,2026-06-04 09:07:06.252701
2214b48b-0206-476d-8184-337281da959c,208,10,true,11.976,3,0.014098386096328,0.154142203284512,0.757107966749548,2026-06-04 09:07:20.771043
2214b48b-0206-476d-8184-337281da959c,221,10,true,3.876,4,0.154142203284512,0.329014262659961,0.733543743701018,2026-06-04 09:07:26.678725
2214b48b-0206-476d-8184-337281da959c,215,10,true,1.74,4,0.329014262659961,0.458555462522263,0.705168304418642,2026-06-04 09:07:30.2987
2214b48b-0206-476d-8184-337281da959c,223,10,false,8.386,1,0.458555462522263,0.273204697131567,0.673589204528004,2026-06-04 09:07:40.80503
2214b48b-0206-476d-8184-337281da959c,214,10,true,2.312,4,0.273204697131567,0.386169804742707,0.648502216184656,2026-06-04 09:07:45.535092
2214b48b-0206-476d-8184-337281da959c,226,10,false,3.015,1,0.386169804742707,0.235537038499449,0.626392406215873,2026-06-04 09:07:50.764759
2214b48b-0206-476d-8184-337281da959c,216,10,true,10.916,3,0.235537038499449,0.335580393039789,0.604099608698534,2026-06-04 09:08:04.384851
2214b48b-0206-476d-8184-337281da959c,217,10,true,2.179,4,0.335580393039789,0.448526155248398,0.585810628829414,2026-06-04 09:08:08.453725
2214b48b-0206-476d-8184-337281da959c,218,10,false,1.759,1,0.448526155248398,0.281762047547072,0.574411061446939,2026-06-04 09:08:12.119762
2214b48b-0206-476d-8184-337281da959c,213,10,true,2.246,4,0.281762047547072,0.365588636740137,0.556065033030756,2026-06-04 09:08:16.308041
2214b48b-0206-476d-8184-337281da959c,222,10,false,3.094,1,0.365588636740137,0.254709600156646,0.543311230908719,2026-06-04 09:08:21.3102
2214b48b-0206-476d-8184-337281da959c,210,10,true,3.959,4,0.254709600156646,0.316707177942742,0.526833473382095,2026-06-04 09:08:27.517079
2214b48b-0206-476d-8184-337281da959c,225,10,false,3.862,1,0.316707177942742,0.2202699145789,0.516511656296017,2026-06-04 09:08:33.332103
2214b48b-0206-476d-8184-337281da959c,212,10,true,4.506,4,0.2202699145789,0.277440810205799,0.501892273782627,2026-06-04 09:08:42.25321
2214b48b-0206-476d-8184-337281da959c,223,10,true,5.152,4,0.277440810205799,0.368955316910318,0.494841676221114,2026-06-04 09:08:49.427033
2214b48b-0206-476d-8184-337281da959c,226,10,true,4.175,4,0.368955316910318,0.458369180761878,0.487068805008183,2026-06-04 09:08:55.838381
2214b48b-0206-476d-8184-337281da959c,209,10,true,4.041,4,0.458369180761878,0.503287621901907,0.47605465109866,2026-06-04 09:09:01.904195
2214b48b-0206-476d-8184-337281da959c,224,10,true,3.369,4,0.503287621901907,0.586388206365122,0.468641908349806,2026-06-04 09:09:07.159764
2214b48b-0206-476d-8184-337281da959c,205,10,true,9.703,3,0.586388206365122,0.614150171747514,0.461298526633026,2026-06-04 09:09:19.313426
2214b48b-0206-476d-8184-337281da959c,218,10,true,4.351,4,0.614150171747514,0.677736614191929,0.452002685186864,2026-06-04 09:09:25.705733
2214b48b-0206-476d-8184-337281da959c,222,10,true,4.175,4,0.677736614191929,0.751899705474774,0.445329004782216,2026-06-04 09:09:32.009875
2214b48b-0206-476d-8184-337281da959c,225,10,false,5.977,1,0.751899705474774,0.656305209993683,0.436345156516748,2026-06-04 09:09:40.202393
2214b48b-0206-476d-8184-337281da959c,206,10,true,4.065,4,0.656305209993683,0.679052896715857,0.430741296277616,2026-06-04 09:09:46.945968
2214b48b-0206-476d-8184-337281da959c,204,10,true,1.985,4,0.679052896715857,0.700786671644774,0.425621534073699,2026-06-04 09:09:51.188797
2214b48b-0206-476d-8184-337281da959c,207,10,true,4.546,4,0.700786671644774,0.721610110013589,0.420916927075446,2026-06-04 09:09:58.081329
2214b48b-0206-476d-8184-337281da959c,225,10,false,6.922,1,0.721610110013589,0.637329033635171,0.412763937106891,2026-06-04 09:11:58.677945
2214b48b-0206-476d-8184-337281da959c,225,10,true,2.211,4,0.637329033635171,0.700294209470047,0.407624379387377,2026-06-04 09:13:38.239293
2214b48b-0206-476d-8184-337281da959c,220,10,true,6.719,3,0.700294209470047,0.748994472121716,0.401082951756874,2026-06-04 09:17:00.329807
2214b48b-0206-476d-8184-337281da959c,208,10,true,7.973,3,0.748994472121716,0.774357688363726,0.396284803217353,2026-06-04 09:17:55.754522
2214b48b-0206-476d-8184-337281da959c,216,10,true,3.901,4,0.774357688363726,0.807243497385396,0.391266933032794,2026-06-04 09:25:34.948906
2214b48b-0206-476d-8184-337281da959c,205,10,true,3.68,4,0.807243497385396,0.823322681545414,0.388085231361536,2026-06-04 09:25:50.004943
6293e2c8-bd14-4301-9321-13c537b29436,165,9,true,23.828,3,0,0.330398327075966,0.91683536499435,2026-06-04 08:37:37.914091
6293e2c8-bd14-4301-9321-13c537b29436,173,9,false,6.586,2,0.330398327075966,-0.0212929769824067,0.830089015711148,2026-06-04 08:38:01.700579
6293e2c8-bd14-4301-9321-13c537b29436,164,9,true,20.378,3,-0.0212929769824067,0.280021463947421,0.773247365422239,2026-06-04 08:38:25.725831
6293e2c8-bd14-4301-9321-13c537b29436,176,9,true,8.068,4,0.280021463947421,0.770527210701875,0.725494257288771,2026-06-04 08:38:36.797956
6293e2c8-bd14-4301-9321-13c537b29436,171,9,true,3.734,4,0.770527210701875,1.05223352959616,0.682821021622938,2026-06-04 08:40:42.901372
6293e2c8-bd14-4301-9321-13c537b29436,174,9,false,58.992,2,1.05223352959616,0.764426177262181,0.638617460612876,2026-06-04 08:41:54.654241
6293e2c8-bd14-4301-9321-13c537b29436,178,9,false,2.463,1,0.764426177262181,0.57514828659237,0.600295665021646,2026-06-04 08:42:11.23899
6293e2c8-bd14-4301-9321-13c537b29436,177,9,false,6.466,1,0.57514828659237,0.374148800361905,0.570377676751235,2026-06-04 08:42:19.948966
6293e2c8-bd14-4301-9321-13c537b29436,172,9,true,4.26,4,0.374148800361905,0.58858006900457,0.542827266462654,2026-06-04 08:42:27.742655
6293e2c8-bd14-4301-9321-13c537b29436,168,9,true,3.141,4,0.58858006900457,0.720472452507898,0.52371250590009,2026-06-04 08:42:33.234888
6293e2c8-bd14-4301-9321-13c537b29436,169,9,false,15.759,1,0.720472452507898,0.521979929990514,0.511291760111214,2026-06-04 08:42:51.18829
6293e2c8-bd14-4301-9321-13c537b29436,170,9,true,3.217,3,0.521979929990514,0.615629395533397,0.496333260837164,2026-06-04 08:43:00.19818
6293e2c8-bd14-4301-9321-13c537b29436,167,9,true,3.475,4,0.615629395533397,0.670663752745579,0.489744003456559,2026-06-04 08:43:05.6985
6293e2c8-bd14-4301-9321-13c537b29436,166,9,true,4.502,4,0.670663752745579,0.722848401599903,0.4835120069341,2026-06-04 08:43:12.158241
6293e2c8-bd14-4301-9321-13c537b29436,178,9,false,3.721,2,0.722848401599903,0.612651174569613,0.465259043104876,2026-06-04 08:43:29.203086
6293e2c8-bd14-4301-9321-13c537b29436,177,9,false,9.261,2,0.612651174569613,0.65856199236192,0.436276128051435,2026-06-04 08:43:41.553831
6293e2c8-bd14-4301-9321-13c537b29436,173,9,false,2.965,2,0.65856199236192,0.551184811965508,0.425383065386062,2026-06-04 08:43:51.07487
6293e2c8-bd14-4301-9321-13c537b29436,169,9,false,16.806,2,0.551184811965508,0.510349588226795,0.409641764655789,2026-06-04 08:44:23.569219
6293e2c8-bd14-4301-9321-13c537b29436,163,9,true,2.503,4,0.510349588226795,0.540920570853186,0.405393245666219,2026-06-04 08:44:29.007404
6293e2c8-bd14-4301-9321-13c537b29436,163,9,true,2.968,4,0.540920570853186,0.570297247469247,0.401396791490182,2026-06-04 08:44:29.532347
6293e2c8-bd14-4301-9321-13c537b29436,175,9,false,11.468,1,0.570297247469247,0.500554823229447,0.391766206798666,2026-06-04 08:44:42.738421
6293e2c8-bd14-4301-9321-13c537b29436,162,9,true,4.614,3,0.500554823229447,0.529036175909739,0.386917925945342,2026-06-04 08:44:53.319614
6293e2c8-bd14-4301-9321-13c537b29436,161,9,false,11.06,2,0.529036175909739,0.441969433605497,0.378828603282984,2026-06-04 08:45:06.975914
6293e2c8-bd14-4301-9321-13c537b29436,159,9,true,2.302,4,0.441969433605497,0.461620584269988,0.37592676778177,2026-06-04 08:45:12.774736
6293e2c8-bd14-4301-9321-13c537b29436,160,9,true,4.32,4,0.461620584269988,0.480687660257301,0.37316888055998,2026-06-04 08:45:19.234744
6293e2c8-bd14-4301-9321-13c537b29436,165,9,false,3.556,2,0.480687660257301,0.382921034445609,0.368494804479914,2026-06-04 08:49:46.101353
6293e2c8-bd14-4301-9321-13c537b29436,164,9,false,6.957,2,0.382921034445609,0.333456325735829,0.359046558658883,2026-06-04 08:49:55.739263
6293e2c8-bd14-4301-9321-13c537b29436,169,9,false,6.425,1,0.333456325735829,0.246536958497721,0.354945192275616,2026-06-04 08:50:05.479966
6293e2c8-bd14-4301-9321-13c537b29436,175,9,true,4.127,4,0.246536958497721,0.294708885503088,0.355160063715254,2026-06-04 08:50:29.066788
6293e2c8-bd14-4301-9321-13c537b29436,173,9,true,2.473,3,0.294708885503088,0.368831113410984,0.347929357450426,2026-06-04 08:50:35.236426
6293e2c8-bd14-4301-9321-13c537b29436,161,9,true,7.104,4,0.368831113410984,0.40433938852559,0.343401590743589,2026-06-04 08:50:44.751124
6293e2c8-bd14-4301-9321-13c537b29436,174,9,false,2.749,2,0.40433938852559,0.344855480656148,0.337888613834383,2026-06-04 08:51:05.964304
6293e2c8-bd14-4301-9321-13c537b29436,169,9,true,6.837,4,0.344855480656148,0.404555464981588,0.332852865393664,2026-06-04 08:51:15.60661
6293e2c8-bd14-4301-9321-13c537b29436,178,9,true,2.975,3,0.404555464981588,0.490032990044359,0.326882219360079,2026-06-04 08:51:23.857872
6293e2c8-bd14-4301-9321-13c537b29436,177,9,false,6.107,1,0.490032990044359,0.428600860887181,0.321030112284788,2026-06-04 08:51:32.818549
6293e2c8-bd14-4301-9321-13c537b29436,183,10,true,26.999,2,0,0.21265513648086,0.960302260616898,2026-06-04 08:39:06.49347
6293e2c8-bd14-4301-9321-13c537b29436,194,10,false,14.219,1,0.21265513648086,-0.146632277066706,0.874462836406754,2026-06-04 08:39:26.573647
6293e2c8-bd14-4301-9321-13c537b29436,184,10,true,3.908,4,-0.146632277066706,0.0299747773263758,0.841519300620553,2026-06-04 08:39:32.451987
6293e2c8-bd14-4301-9321-13c537b29436,187,10,false,10.242,1,0.0299747773263758,-0.348313603170973,0.796502845760012,2026-06-04 08:39:45.244573
6293e2c8-bd14-4301-9321-13c537b29436,185,10,true,4.314,4,-0.348313603170973,-0.189005919173046,0.76965853438231,2026-06-04 08:39:51.453112
6293e2c8-bd14-4301-9321-13c537b29436,188,10,true,8.343,3,-0.189005919173046,-0.0467205822894904,0.743557828063437,2026-06-04 08:40:02.315956
6293e2c8-bd14-4301-9321-13c537b29436,186,10,true,23.032,2,-0.0467205822894904,0.0800916098932059,0.719404040696938,2026-06-04 08:40:27.531877
6293e2c8-bd14-4301-9321-13c537b29436,194,10,true,7.373,3,0.0800916098932059,0.242852401882351,0.707424934425487,2026-06-04 08:40:37.20737
6293e2c8-bd14-4301-9321-13c537b29436,183,10,true,3.18,4,0.242852401882351,0.345009537554892,0.685926752665673,2026-06-04 08:45:34.27624
6293e2c8-bd14-4301-9321-13c537b29436,187,10,true,3.007,4,0.345009537554892,0.436557637284169,0.667284221877278,2026-06-04 08:45:39.250249
6293e2c8-bd14-4301-9321-13c537b29436,195,10,true,6.648,3,0.436557637284169,0.569308901246619,0.654361482535639,2026-06-04 08:45:47.756553
6293e2c8-bd14-4301-9321-13c537b29436,198,10,true,1.867,4,0.569308901246619,0.692553377704169,0.640627129670228,2026-06-04 08:45:51.785904
6293e2c8-bd14-4301-9321-13c537b29436,200,10,true,2.145,4,0.692553377704169,0.832975430596707,0.632412707471145,2026-06-04 08:45:56.632222
6293e2c8-bd14-4301-9321-13c537b29436,186,10,true,3.668,4,0.832975430596707,0.892138858875813,0.619405696002455,2026-06-04 08:46:02.503105
6293e2c8-bd14-4301-9321-13c537b29436,203,10,true,4.103,4,0.892138858875813,1.01851098552119,0.609524188814651,2026-06-04 08:46:08.520798
6293e2c8-bd14-4301-9321-13c537b29436,202,10,false,8.216,1,1.01851098552119,0.818500508959083,0.575389234894093,2026-06-04 08:46:19.354836
6293e2c8-bd14-4301-9321-13c537b29436,201,10,false,4.044,1,0.818500508959083,0.657533468271142,0.550653118125404,2026-06-04 08:46:25.736866
6293e2c8-bd14-4301-9321-13c537b29436,196,10,true,10.718,3,0.657533468271142,0.744779526333542,0.537986213078776,2026-06-04 08:46:38.91851
6293e2c8-bd14-4301-9321-13c537b29436,199,10,true,22.509,2,0.744779526333542,0.825645383685992,0.52620115049874,2026-06-04 08:47:04.024639
6293e2c8-bd14-4301-9321-13c537b29436,197,10,false,7.134,1,0.825645383685992,0.660979985057484,0.512072700564865,2026-06-04 08:47:14.019161
6293e2c8-bd14-4301-9321-13c537b29436,190,10,true,1.742,4,0.660979985057484,0.718430863738659,0.501703488304819,2026-06-04 08:47:17.697298
6293e2c8-bd14-4301-9321-13c537b29436,193,10,false,5.207,1,0.718430863738659,0.559413775533314,0.495104823049942,2026-06-04 08:47:24.886384
6293e2c8-bd14-4301-9321-13c537b29436,202,10,false,2.148,1,0.559413775533314,0.456664094928409,0.482883644200989,2026-06-04 08:47:28.912962
6293e2c8-bd14-4301-9321-13c537b29436,201,10,false,12.009,1,0.456664094928409,0.365724567927222,0.473147882239167,2026-06-04 08:47:42.992603
6293e2c8-bd14-4301-9321-13c537b29436,191,10,true,3.128,4,0.365724567927222,0.422022172570609,0.462708603463779,2026-06-04 08:47:48.440474
6293e2c8-bd14-4301-9321-13c537b29436,189,10,true,2.706,4,0.422022172570609,0.474732372557919,0.453316180827478,2026-06-04 08:47:53.064596
6293e2c8-bd14-4301-9321-13c537b29436,192,10,false,8.054,1,0.474732372557919,0.354265365098568,0.451151219011579,2026-06-04 08:48:03.060984
6293e2c8-bd14-4301-9321-13c537b29436,179,10,true,5.211,4,0.354265365098568,0.384452071168752,0.443649816246328,2026-06-04 08:48:11.261946
6293e2c8-bd14-4301-9321-13c537b29436,182,10,true,2.161,4,0.384452071168752,0.412983869754108,0.436901253848769,2026-06-04 08:48:15.580196
6293e2c8-bd14-4301-9321-13c537b29436,197,10,true,3.847,4,0.412983869754108,0.47401153149053,0.429636701627732,2026-06-04 08:48:21.227383
6293e2c8-bd14-4301-9321-13c537b29436,180,10,true,14.513,3,0.47401153149053,0.499065705979816,0.424091226819699,2026-06-04 08:48:37.899578
6293e2c8-bd14-4301-9321-13c537b29436,193,10,true,4.496,4,0.499065705979816,0.542094875570131,0.417693866036574,2026-06-04 08:48:44.334163
6293e2c8-bd14-4301-9321-13c537b29436,202,10,true,2.83,4,0.542094875570131,0.60730815845715,0.413885790097128,2026-06-04 08:48:49.480806
6293e2c8-bd14-4301-9321-13c537b29436,201,10,false,5.556,1,0.60730815845715,0.531714732729242,0.405951293447842,2026-06-04 08:48:57.896648
6293e2c8-bd14-4301-9321-13c537b29436,181,10,true,2.546,4,0.531714732729242,0.553120591892981,0.401455637757528,2026-06-04 08:49:02.711003
6293e2c8-bd14-4301-9321-13c537b29436,192,10,false,2.207,1,0.553120591892981,0.454816599725181,0.39885042513466,2026-06-04 08:49:06.965741
6293e2c8-bd14-4301-9321-13c537b29436,192,10,true,3.668,4,0.454816599725181,0.493782755769828,0.393164699448804,2026-06-04 08:50:12.831424
6293e2c8-bd14-4301-9321-13c537b29436,188,10,true,2.715,4,0.493782755769828,0.522409442275893,0.388186191213956,2026-06-04 08:50:17.522783
6293e2c8-bd14-4301-9321-13c537b29436,201,10,true,2.444,4,0.522409442275893,0.579274451931705,0.385032940086697,2026-06-04 08:50:22.064791
6293e2c8-bd14-4301-9321-13c537b29436,194,10,true,3.193,4,0.579274451931705,0.624909308162031,0.380064945421303,2026-06-04 08:50:49.877292
aeeb6933-0e5c-44a9-a802-34fdd2e54976,127,9,false,3.284,2,0,0.355480336648676,0.811107476785477,2026-06-04 09:28:52.084025
aeeb6933-0e5c-44a9-a802-34fdd2e54976,120,9,false,2.239,2,0.355480336648676,0.0226658342816047,0.768906133218063,2026-06-04 09:28:59.964041
aeeb6933-0e5c-44a9-a802-34fdd2e54976,125,9,false,3.139,2,0.0226658342816047,-0.1953067344047,0.728141622882709,2026-06-04 09:29:09.079465
aeeb6933-0e5c-44a9-a802-34fdd2e54976,118,9,false,17.618,1,-0.1953067344047,-0.465396398550478,0.702638367617207,2026-06-04 09:29:29.613414
aeeb6933-0e5c-44a9-a802-34fdd2e54976,115,9,true,3.314,3,-0.465396398550478,-0.247461785889518,0.654507081906696,2026-06-04 09:29:45.19172
aeeb6933-0e5c-44a9-a802-34fdd2e54976,108,9,true,5.964,4,-0.247461785889518,-0.0746636594923285,0.618778403426868,2026-06-04 09:29:53.665376
aeeb6933-0e5c-44a9-a802-34fdd2e54976,112,9,true,4.335,4,-0.0746636594923285,0.016620514090043,0.605213710651282,2026-06-04 09:30:00.523133
aeeb6933-0e5c-44a9-a802-34fdd2e54976,129,9,false,3.443,2,0.016620514090043,-0.0857170993284048,0.582070519422728,2026-06-04 09:30:19.861376
aeeb6933-0e5c-44a9-a802-34fdd2e54976,110,9,true,3.315,3,-0.0857170993284048,0.00976167008818548,0.560185679759228,2026-06-04 09:30:32.212066
aeeb6933-0e5c-44a9-a802-34fdd2e54976,118,9,true,25.882,3,0.00976167008818548,0.188657162240916,0.537950713933111,2026-06-04 09:31:00.546197
aeeb6933-0e5c-44a9-a802-34fdd2e54976,124,9,false,1.576,2,0.188657162240916,0.0646655236760072,0.519302383415352,2026-06-04 09:31:12.119109
